COUNTRY,Country,ISC11A,ISCED-A 2011,SEX,Gender,AGE,Age,PIAAC_CATEGORY,Category,INDICATOR,Indicator,MEASURE,Measure,YEAR,Reference year,Value,Flag Codes,Flags
HUN,Hungary,T,All levels of education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
HUN,Hungary,T,All levels of education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
HUN,Hungary,T,All levels of education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
HUN,Hungary,T,All levels of education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
HUN,Hungary,T,All levels of education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
HUN,Hungary,T,All levels of education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
HUN,Hungary,T,All levels of education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
HUN,Hungary,T,All levels of education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,16.3971,,
ISL,Iceland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,19.4037,,
ISL,Iceland,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,15.0307,,
ISL,Iceland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,25.7206,,
ISL,Iceland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,35.9304,,
ISL,Iceland,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,18.9399,,
ISL,Iceland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,16.8724,,
ISL,Iceland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,21.712,,
ISL,Iceland,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,14.6083,,
ISL,Iceland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,13.7123,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,18.1694,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,10.9159,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,17.719,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,24.6488,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,12.2741,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,14.523,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,19.0894,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,11.6305,,
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,10.7561,,
ISL,Iceland,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,9.4029,,
ISL,Iceland,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,12.5645,,
ISL,Iceland,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,11.4004,,
ISL,Iceland,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,10.7242,,
ISL,Iceland,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,12.3962,,
ISL,Iceland,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,10.7744,,
ISL,Iceland,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,9.5059,,
ISL,Iceland,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,12.5031,,
ISL,Iceland,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,L5T8,Tertiary education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,12.7446,,
ISL,Iceland,T,All levels of education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,13.0328,,
ISL,Iceland,T,All levels of education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,12.4954,,
ISL,Iceland,T,All levels of education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,16.3519,,
ISL,Iceland,T,All levels of education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,18.808,,
ISL,Iceland,T,All levels of education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,13.8614,,
ISL,Iceland,T,All levels of education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,13.1279,,
ISL,Iceland,T,All levels of education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,13.6708,,
ISL,Iceland,T,All levels of education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,12.6521,,
ISL,Iceland,T,All levels of education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
ISL,Iceland,T,All levels of education,M,Men,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
IRL,Ireland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,23.9237,,
IRL,Ireland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,14.5764,,
IRL,Ireland,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,25.2741,,
IRL,Ireland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,21.7666,,
IRL,Ireland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,27.388,,
IRL,Ireland,L0T2,Below upper secondary education,M,Men,Y25T44,25-44 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,18.656,,
IRL,Ireland,L0T2,Below upper secondary education,T,Total,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,26.3451,,
IRL,Ireland,L0T2,Below upper secondary education,F,Women,Y25T44,25-44 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,24.6665,,
